sentence_id	sentence	sentence_domain	source
83896fe0c8310c5be65eddf0a72eb551fcf59f4d024110da3d045e893c48c21b	Ποντίκια κακής φύσεως;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
839cbbb5a1f107309429d010dd4cb6d9eca7c0bdb4c8f03ff247d12f05a4596d	Οι άνθρωποι ωστόσο δεν παίρνουν ούτε από φωνές μας ούτε από αντιπάθειες μας		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83a1cc89d7b4b84c2d3ceabb06654e888b64d8ec45f3c1cf27d8a5117a594903	Πώς δεν τόβλεπαν όλοι;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83ac8cdec45053ac8f8398d1e2ab713a835ccd0186e99097c60f9277fc747984	Ο Μάρκος Μπότσαρης είχε αποφασίσει τη ζωή του να τη δώσει		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83b59f5a416819738bb36eaf542848106de84f93e4dc925cce00f75aee54c985	Η Αφρούλα με φίλησε πολλές φορές,		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
83c35008f613f67a1fd7400782317888e9e7fc40d5a691458faefd01e28f7812	Μ' αντί να πιάσω το σκύλο, χτύπησα φρικτά τη μύτη μου και ζαλίστηκα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83e7099cc80f8474b3eb7430b5b9b6b198137ac778304e85a4d85d71fcefe4cb	Κάτι, κύριε Μήτσο;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83ed6b66a989f882efa4bad6858538dafb5e57bbaf5b767707b1e448eee47168	Αν έχουν κανένα κόκαλο, θα μας το ρίξουν.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83f0dc3b6e7635023b542e018b98c17f4195373d68f8d17902986b451ac2092f	Ήταν το τελευταίο δώρο του παππού		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
83f8f731eae9287c7ce93b596eee2dc28a1ea008dcf326aa0da9ebf062c6cac9	Ας περιμένομε λίγο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
842e357ad7a13fbb1847627d1ee4df97027c448ae4709dc7903891315e98aa85	Γεννήθηκες μόνο για να τρως και να παινιέσαι!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84488e26e8f15bdd27cf25d96ee079464a48d77e9437cb97239d02a6f781933b	Παρακαλώ, Γιαγιά, μην κάνετε έτσι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
844fe73090809ceaba3818444476842625686d3daf86aa38f58360258e4ac5de	Το γεροντάκι προχώρησε να μας χαιρετήσει.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
84645964ee8db1bd11ee26416973e69b82aff0c339e8ad6261af32058a0700b6	Γιαγιά, ποιος είναι ο Περικλής που θα έλθει;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
846bfa0fa7a445bd60c454de5c10d7e7eb333bba063a684cd40f2980ff1adf6c	φώναξε ο Μήτσος μπαίνοντας στην κάμαρα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8470e7a1198a0bd1a4c69264c584bdeb1b1599d12b35903c87be7d02be54d590	Επειδή μάλιστα και οι απόψεις των δημοτών διαφέρουν,		https://www.openbook.gr/poio-to-mellon-tis-alexandroypolis/
847e33d8cb05ac951d53457d09c06564c4ee32ecaf4500e0e94d89cdf84e1285	Η τρύπα ήταν πια βαθιά, με βεβαίωσε, δεν του έμενε πια πολλή δουλειά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
847f04ec6d84063c42f5148f441b389029494b42f3949c6c41c18df340b062fb	Μα από τότε πέρασε καιρός, κι έμαθα πως είναι περιττά τα κλάματα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8481bf3b532b86c858f31e03bc5a37a6ffdfb0f2e93272eee505dad66bbf5493	Ύπνος τους ο θάνατος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
848288373830427f2b612569d0bbf2856d62da2379f197385007fca000509442	μου απαντούσε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8484efb64ecd361692ee78870db4e0156b40e416b9a45382405814f48f338b65	Ύστερα από τόσους αιώνες, εμείς οι σημερινοί άνθρωποι		https://www.openbook.gr/oi-mythoi-mesa-mas/
8486c284e16f36407f19e78374e51c698aee30d40ff48bd31ec67c516d74d307	έκανε τέτοιες κινήσεις με τα μάτια, το στόμα, σουρόνοντας πότε		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
8497722e894a73468342709ea32a4a299d8e53badfe10b00bb35bae9a0c679a5	Οι γάτες τρων τα μικρόπουλα, κερά μου!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84b766abe515ec64d21bdf3f8c4d30061d808804e2525c2021a9d843b18c8974	Είσαι χοντροειδέστατος!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84c727d2e07fa88417bd0ffee5cee44f39e08894a79db7b2d409008a4c1c7a07	Και σα βγήκε ο Περικλής και με είδε, ούτε «ω, Μάγκα!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84d660ca1853007ebaeb6094c29138a0fe69f71c86889ea2b7e8beea605977b9	Το ξέρω, είπα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84d9c2f124e1c26146b3db9111b391285e0e929dc08a6ea648f3465a4a1e0d12	για να φτάσει στο σημείο		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
84e56ecab4e5fcab3b22eee88ec6e0de0e11874a53b82eb37c98d54df9997fa7	επανέλαβε με φούρκα η Εύα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84f0f9cb950a7daf4b2a2e146b704e0ef0bbf987c753bacfbf28f90b43006251	Καλά ευχαριστώ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84f1a8ab77f8e49e9fd8bef0543220d8c9732c12e1968c3181b2da74c46fab84	Μα πριν με λέγανε Χουμάρ και Κελπ και Χαντζίρ.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84f9c3c164d80bb06d9bf098fae153efbf9e4c6d8b079dcc26422eebd1ec1533	Αυτός ο Αφράτος πόσα πράματα ήξερε!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
84fcef3604a63766ffa1e5d9660444f4b3f2de0db30d3e8a36c7e167798747f0	Με αγωνία είχα παρακολουθήσει όλη αυτή τη συζήτηση		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
850956198a795bcbf7a594ff1a40b1f5c5bcc09f406f3675c4e2ede06510970a	Κι έξαφνα ξέσπασα στα ουρλιάσματα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
854ba5e44078524a7cf2990223fa31d10983be198e253bc6adca6cf0372d54c4	Ή έπρεπε να σπάσουν οι διαπραγματεύσεις ή να παραδοθεί η χώρα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
858257e537536fc354628d6697e11697520c33846d0e2e8ebb85b9e4120b79ad	Δεν είδα κουρμάδες στην κάμαρα του Βασίλη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85892cb8be7c13af5ed17a63e27960fc3b5a2ded5edc74fb22dfe2aa5ef989d0	Αλήθεια, δεν τον ξέρεις ακόμα, είπε ο Λουκάς κοιτάζοντας συλλογισμένος τα λουλούδια		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85a35fe816a1498f52b27fa1a13a8ed58b938290cd4e35ca2653f6588d5e7517	Η ζωή μου μ' αρέσει		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85ab014fc067045324a3486071bad53b29b47cb054a0977a9c30ec7510551543	Ούτε τρεις μέρες δε θα βαστάξεις σ' αυτή τη ζωή.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85b39cb8ce4ba05af914999200033ed0110472a9f80027971afe8c4c4007866e	Μην είναι Μακεδόνας ο Βασίλης;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85bf91cd0f48f8abf1e551f94ecd32658cd994908c7f916fcac63fdd33620448	Καλά, αφού το θέλεις τόσο πολύ, κάτι θα βρω να σε στολίσω.		http://users.uoa.gr/~nektar/arts/prose/eygenios_tribizas_ena_dentro.htm
85cb7c4be1bf655b581e855f5abaec16709648477e3e17e26d1111b7312247ab	Μη χάσεις το θάρρος σου, μου αποκρίθηκε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85e44f98d8d907276d6dfd2160e11ede3deab9d0a3aed7e19811150d32337e06	Θαύμασε η Γιαγιά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
85fd845fcb5d3270ce0e582e89294264cf8805258d59df119b236915384a4da8	Πρέπει να μαζέψεις θάρρος και δύναμη για να τα υποφέρεις, όσο μπορείς καλύτερα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
861d098193e9499d16d08314e105794fe5529ca194916d124c3ff117e01eb92a	Μα κανένας δεν είπε τίποτα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
863378c9741a0c2916c000c6c979f501341efdc441be91631b131d44a437f782	Είσαι αλλιώτικος, κι έχεις ιδέες που δε μου πέρασαν ποτέ από το κεφάλι		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8637242afcc151003ee7609e678b8ceb19ada68c4fed43e34642edc93f112df8	Καθόλου, διέκοψα, φουρκισμένος με τον εαυτό μου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8648bcf084ffb8c922a624d5b1ce863567200fd621f68b73893ab3b8fb9b0af6	Α, θυμήθηκα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8650a9eb1e019b94aa760b5b90fa485600ae1b4b4fc8ee23cb41f652820f9809	Ναι, είναι πολύ κακά, είπε σαν ηχώ η Λίζα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8654c033a26892213b8b19f0bdaa0f9effcb475565740eabfaa28b4c58371f81	Έρχεσαι μαζί μας;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
865824acffcd3be2f0c27242165514bb745748817b4117ba1275116fbb924e28	Τόσο παραξενεύθηκα, ώστε έμεινα άφωνος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
865e61cc0ba9d7b21eef50f242015a2a14e6a9cf338e32c4f4897b0a531b0e81	Το ίδιο και οι σύντροφοι του		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
865fa4aec8fac30239d75fff06384775293de1d273633b445dc5224672a04243	τότε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8666c5f5c0f80c1309cd9aba462de7d6a436f5ce045ecafd9889df66a55b18eb	Εδώ η Αστέρω τα μπέρδεψε κι εκείνη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
867b9ea20eca9e140cf18b32c8299aef76fc24050401664fef8e88ae112d7a15	Ο Μήτσος τον κοίταξε σαστισμένος.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
869c61993e852c1b0025874bd9d486b34c74f93d8bcf8015f348a952cafd357e	Η Γιαγιά θέλησε να τα διορθώσει.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
86a00c82b4db71e80038e16efd19c2ae0b26c6a426f3fe44bf25abccb47314b2	Τι είναι αδικία;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
86b12040b3a06ba22379f457a3c50f806970cfc3005a200da3b14e03f3763641	Με κοίταξαν και οι δυο τους περιμένοντας.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
86b3d906095a1b8fdf9541566a839749ff2f7b8f06a729574f118cab31166458	Αφηρημένε Σωτήρη!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
86c6c945d36cf2068a69e3f7b8b85041666e3621f509632a5a6f77d336fae883	που διακόσια χρόνια αν ζούσε δε θα πρόφταινε να τις φορέσει όλες.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
86c7d282916879971884c91d6473e1c62003a2592568e0878a951739de0d86c3	Μα μια φορά πήγε να τον καβαλικέψει η Ματμαζέλ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
86d6474b4b959f8eee125a149bd491ea7e7202cd233ce6251aa4a7984f756a2f	και να αναζητούμε ατέλειωτες επινοήσεις		https://www.openbook.gr/oi-mythoi-mesa-mas/
86d6d422b6e4b0565731e312d9d77b863dbd2165fb4e1313deec518405aa08af	Και στενοχωρήθηκε μάλιστα με τη Μις, όπως την έλεγε την Εγγλέζα.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
86fecd21b9c334a637d69341607520ab6ea08ef81510b7487287213faa46c764	ακολούθησε ο Ναρκισσισμός από τον μύθο του Νάρκισσου		https://www.openbook.gr/oi-mythoi-mesa-mas/
87124d898b8cd3d1ab88da3869163a4988f296784533c11b62865730ce983679	Λες και είναι πριονισμένα τα κορδόνια		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
871fa50c440a8e3842529bc8c420d2e65cd8b2968a51530e29a7e8cbe8ab42de	Είμαι αλλιώτικος από σένα, πιο χοντρομαθημένος, τίποτε άλλο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8742aa5f02d82bfa3d6f297683294aa7e05b11df876b164d6b9559ee7b4391b2	Μα και ο Μάγκας θέλει πλύσιμο, Χάρη, είπε η Λίζα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8755b6ff6df063078a7a4feb9be7b25f205e645ed3e729c5fd5cd8c7b4590702	Ο Σωτήρης καθάριζε το περίστροφο του Μήτσου		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87728fe95bf1ae47f8ed4925b5f6e7638c836dc2239bd8d0221a3409b05402f5	Τους Βουλγάρους;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87786ad2ae1a9816634cdc71a99094055e7a7da4829a57d6a3aaad436f712c9f	Και χαϊδεύοντας το ζεμπίλι ρώτησε:		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8783393393f19373d8c272fbd9517a5ffd532e0e4fb160d4731bd9d9a09a598e	Γιατί ήταν σπασμένο		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8792591dc788f4bd72e3caea7ee068c2e6884df512baeb3b5ac742c7e0c04bca	Άναψε τα φώτα!	general	Αυτοαναφορά
879819bcc8e0cfb28d6a2805b8f07aff1cece68cfc959c2420ed8f96b64bae2a	Ω, να πάρει ο διάβολος.		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
87ac4f9be80439d6df469c452110cb6c4a404cbecc515a4ec292de8ba89a568a	Πριν από το δείπνο, μαζεύονταν όλη η οικογένεια στη βιβλιοθήκη		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87b34579452f00f385e6ff0574771fe8a332d98457af7a04d3c91aeb9269ccd6	Με κοίταζε και αυτός.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87cff906556f90083a7c62ca1f00caaebf07b0a56232a1b4a37823a6b3365b15	Τα λόγια του με μπέρδευαν όλο και περισσότερο.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87e30e782d13d26385a0f3d7ac2722c56fd4ed9529a1250ec0031898e7305c36	Μα θα κοπιάσεις φοβερά		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87ebd8d3daab7f58f6e986ce3100d81ffe897a0e427b1f3367c9d4c56c8f51d4	Η Ευρωπαϊκή παιδεία περιλαμβάνει στο εκπαιδευτικό της πρόγραμμα την ελληνική μυθολογία.		https://www.openbook.gr/oi-mythoi-mesa-mas/
87f0350cde0ac81b15acfa4b9b2e41a0e6b1bbe4c75c8554e89da9107e52b84e	Πως μια μέρα το είπε ο αφέντης.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
87fd37d87be259bcac123722924b8fff2a2e760683723d81ff9f442e20f07cbf	Έπειτα έγινες αιτία μεγάλης ζημιάς		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
881ad298f23c3faea19ca3fc6d5cb2679efa53df5af6d79571321bef7821a403	Τον βρήκαμε που κάθουνταν στο ξύλινο τραπέζι του, κι έκανε λογαριασμούς.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8836bc9f088d770a98055f1974f2c820939cb86a359b29e14264d557a2b217d5	Και δεν τον ξέχασε ποτέ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
88520ecc5fb5620420046dbf767a1e0c58e75c2a6a75c1ec50338762c5b5a0b2	Αφράτο, φώναξα, αυτό είναι το αγόρι που είδες χθες;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8861ba3a28da1457ed67e234038a8a964906cef3fe86d734517608082c8fec31	Άμμος παντού και ήλιος δυνατός		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
886e551967cb7aa8d66e55979be2a886dd7ba25a9f52ffa598fc713605374655	είπα ξαφνισμένος		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8871a17deeee0911d99dc0d57c53f2db91e67d48f8aec190c1ca0bfd1473f4a6	Τα παιδιά όλο για την Ελλάδα μιλούσαν στα παιγνίδια τους, όλο την Ελλάδα μελετούσαν		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
888133f59413b034c3d3feabacf464594a0e2cc9eafbc1cab048f103b7599d9e	Πού πηγαίνεις;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
88883ae67ad207d7aad471a4f1733ee68b9280b954cdfdca499dfeb63afab482	Μα πού να ξέρω;		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8898b77b9954e39226591db6656ece56d6c9964d2babef72efba48e903e28856	Ήταν ευγενέστατος με όλους όσο δεν τον πείραζαν		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
88a028b131de8962e2f264096ad0bbdff81e6d5a21ca071c6ad7e68c294f5f55	Οι καημένες οι γάτες!		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
88a1c702286cfc470fe1c38e2b414732b3ca216e24bd5433a6a250d468ef08b4	Και ούτε είναι γερός		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
88e1c9d2ab1180caa16b97652b25160e9fbb297d2b6d8ea962e15d0d0e8f00f0	τις κρυμμένες κάτω από τους μύθους των αρχαίων Ελλήνων,		https://www.openbook.gr/oi-mythoi-mesa-mas/
89008135f461c63ffca820f4b5986ece1d4c3c5e0626143d0a7c5c690b1eeae6	Ήμουνα τότε σ’ ένα δημόσιο γραφείο υπάλληλος,		https://www.openbook.gr/atitlo-mythistorima-maria-polydouri/
8906eafcea49ca3e5823059d7682956359a1a7033575290d6810e50562a75744	τη ζωή των δημοτών της Αλεξανδρούπολης		https://www.openbook.gr/poio-to-mellon-tis-alexandroypolis/
893c3f8bebb2eb662ef8a883f6654b876b8336d2d42f450d8d9d8c9dd6803ad3	Ο αφέντης πήγε στην τραπεζαρία, όπου η κυρία Βασιωτάκη σερβίριζε τον πρωινό καφέ		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
8941d33313840e1439cf6f2545623d5316a1de9ae75bdcacba72ef7f11b55c8a	Θα ξέρεις όμως εσύ καλύτερα		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
895aa090a842ae2dd1ccd00a7e8775c76dbf0e3253bba0b0a3c88e44e8ef8382	Δεν είναι η σκόνη που ξεχάσαμε, είπε		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
89787a441ba1a508e6d27613983cb0aa8fa2a46010d31aa69ff8b435ef19c76e	Έτρεξα στο φίλο μου.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
898306a4bc9cb1d484124aa16fab6faf75e5c8efa767fc463d36e952b75c6c0d	ρώτησα λαχανιασμένος από τη συγκίνηση.		https://www.openbook.gr/magkas/ public domain book / ?? ???? ??? ????????? ????? ??????? ??? ????? ?????, ????? ????? ???????? 70 ??? ??? ??? ?????? ???
